date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:17:20	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Feb%202023%2023:17:21%20GMT	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/289966dfe2f3.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/289966dfe2f3.jpg	(from https://www.classcentral.com/institution/british-council)
20:17:20	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Feb%202023%2023:17:21%20GMT	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b731d672bb44.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b731d672bb44.jpg	(from https://www.classcentral.com/institution/british-council)
20:17:20	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Feb%202023%2023:17:21%20GMT	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/fe4bf4766492.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/fe4bf4766492.jpg	(from https://www.classcentral.com/institution/british-council)
20:17:21	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Feb%202023%2023:17:21%20GMT	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1b5a1592dca2.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1b5a1592dca2.jpg	(from https://www.classcentral.com/institution/british-council)
20:17:21	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Feb%202023%2023:17:22%20GMT	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/bbefa5d8cbae.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/bbefa5d8cbae.jpg	(from https://www.classcentral.com/institution/british-council)
20:17:21	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Feb%202023%2023:17:22%20GMT	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/dbce8fffe627.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/dbce8fffe627.jpg	(from https://www.classcentral.com/institution/british-council)
20:17:21	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Feb%202023%2023:17:22%20GMT	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/99385291cfdc.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/99385291cfdc.jpg	(from https://www.classcentral.com/institution/british-council)
20:17:43	562871/562871	UR-MC-	200	updated ('OK')	application/rss+xml	etag:%2247204bbcc81341c53ba02ca3666f67de%22	https://www.classcentral.com/report/feed/	C:/My%20Web%20Sites/CentralClassCopy/www.classcentral.com/report/feed/index.html	(from https://www.classcentral.com/)
20:18:06	734423/734423	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2023:18:06%20GMT	https://www.classcentral.com/provider/udacity?page=2	C:/My%20Web%20Sites/CentralClassCopy/www.classcentral.com/provider/udacity4658.html	(from https://www.classcentral.com/provider/udacity)
20:18:07	1803/1803	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2022:49:44%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fudacity-hz.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&s=1b6af828e6900d35734e92b0a5b3d0f3	C:/My%20Web%20Sites/CentralClassCopy/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/udacity-hzc1f5.png	(from https://www.classcentral.com/provider/udacity)
20:18:07	16058/16058	---M--	200	added ('OK')	image/jpeg	etag:%22fc2b1de198ef59280e236837f7f41056%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f8a3350f6dbe.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f8a3350f6dbe.jpg	(from https://www.classcentral.com/provider/udacity)
20:18:08	123007/123007	---M--	200	added ('OK')	image/png	etag:%22a923e0992fff6a8daa8219137adfd3fc%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/cea128c42af9.	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/cea128c42af9.png	(from https://www.classcentral.com/provider/udacity)
20:18:08	13409/13409	---M--	200	added ('OK')	image/jpeg	etag:%22bfb8ea431ec292f12536dd391284e3ea%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b1d5603488eb.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b1d5603488eb.jpg	(from https://www.classcentral.com/provider/udacity)
20:18:08	116488/116488	---M--	200	added ('OK')	image/png	etag:%22e39464c5cd65288f1b71d81a35a9cb72%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6a234e89a7a7.	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6a234e89a7a7.png	(from https://www.classcentral.com/provider/udacity)
20:18:09	28769/28769	---M--	200	added ('OK')	image/png	etag:%22d43a9c028b43bb576ec2c2ea7f836437%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0ac357fe4d22.	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0ac357fe4d22.png	(from https://www.classcentral.com/provider/udacity)
20:18:10	18248/18248	---M--	200	added ('OK')	image/png	etag:%22e21eb49eb341b40788795944b9de488a%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f90c1da6feb0.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f90c1da6feb0.png	(from https://www.classcentral.com/provider/udacity)
20:18:10	20684/20684	---M--	200	added ('OK')	image/jpeg	etag:%22ecd28f2692eddb41ba531f82e9677a2e%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6349c033627e.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6349c033627e.jpg	(from https://www.classcentral.com/provider/udacity)
20:18:11	116488/116488	---M--	200	added ('OK')	image/png	etag:%22e39464c5cd65288f1b71d81a35a9cb72%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/fde07ea68893.	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/fde07ea68893.png	(from https://www.classcentral.com/provider/udacity)
20:18:12	749152/749152	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2023:18:12%20GMT	https://www.classcentral.com/university/gatech?page=2	C:/My%20Web%20Sites/CentralClassCopy/www.classcentral.com/university/gatech4658.html	(from https://www.classcentral.com/university/gatech)
20:18:12	2874/2874	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2023:18:13%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fgatech-hz.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&s=7033c2f2eadf8defa6cb6a1ebd60f14f	C:/My%20Web%20Sites/CentralClassCopy/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/gatech-hz751a.png	(from https://www.classcentral.com/university/gatech)
20:18:12	93554/93554	---M--	200	added ('OK')	image/jpeg	etag:%22e7cfe9593804730b5758dbbf8d8c17cd%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a873c631e8e5.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a873c631e8e5.jpg	(from https://www.classcentral.com/university/gatech)
20:18:13	112281/112281	---M--	200	added ('OK')	image/jpeg	etag:%229abb0dcc81bf34823711103cfe2e1138%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3876f3c7dbba.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3876f3c7dbba.jpg	(from https://www.classcentral.com/university/gatech)
20:18:13	15292/15292	---M--	200	added ('OK')	image/jpeg	etag:%223fa8bce7173416e69692b1ebba21c0f7%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b53bfea8e886.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b53bfea8e886.jpg	(from https://www.classcentral.com/university/gatech)
20:18:14	77244/77244	---M--	200	added ('OK')	image/jpeg	etag:%2200b15bba8a9d67c9dd0ede365a13a36d%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/fe3e41f4d8d4.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/fe3e41f4d8d4.jpg	(from https://www.classcentral.com/university/gatech)
20:18:14	86510/86510	---M--	200	added ('OK')	image/jpeg	etag:%22fc02d98448a94d792a435582d3eec4e7%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c5b1664c60dd.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c5b1664c60dd.jpg	(from https://www.classcentral.com/university/gatech)
20:18:14	105797/105797	---M--	200	added ('OK')	image/jpeg	etag:%2269a8353b0336c2611e00a80998baaf04%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6a12b0dbd728.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6a12b0dbd728.jpg	(from https://www.classcentral.com/university/gatech)
20:18:14	186722/186722	---M--	200	added ('OK')	image/jpeg	etag:%2278f1d195cddfabe806f5b55b6a8fb96b%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8a9ad69e3048.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8a9ad69e3048.jpg	(from https://www.classcentral.com/university/gatech)
20:18:15	118129/118129	---M--	200	added ('OK')	image/jpeg	etag:%22219daf86510ca44a97d1e4032499161b%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0cec9d158ae5.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0cec9d158ae5.jpg	(from https://www.classcentral.com/university/gatech)
20:18:16	83741/83741	---M--	200	added ('OK')	image/jpeg	etag:%223ee5ff9df5e8f4d7b36d5bc6a62cec2b%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/25944796a5ab.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/25944796a5ab.jpg	(from https://www.classcentral.com/university/gatech)
20:18:16	100507/100507	---M--	200	added ('OK')	image/jpeg	etag:%220a1249aeca960c9e752c4f75ef204331%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/378bd57e7863.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/378bd57e7863.jpg	(from https://www.classcentral.com/university/gatech)
20:18:16	94119/94119	---M--	200	added ('OK')	image/jpeg	etag:%22ddca9446283353aa4b9dcb438355f456%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b84557992b55.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b84557992b55.jpg	(from https://www.classcentral.com/university/gatech)
20:18:17	119035/119035	---M--	200	added ('OK')	image/jpeg	etag:%2269687553c7ba2dce058575b26803a36e%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d1af5dc7f22d.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d1af5dc7f22d.jpg	(from https://www.classcentral.com/university/gatech)
20:18:18	736157/736157	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2023:18:18%20GMT	https://www.classcentral.com/institution/linuxfoundation?page=2	C:/My%20Web%20Sites/CentralClassCopy/www.classcentral.com/institution/linuxfoundation4658.html	(from https://www.classcentral.com/institution/linuxfoundation)
20:18:18	2559/2559	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2023:18:19%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Flinuxfoundation-hz.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&s=3bda328225865239941c7119354ec793	C:/My%20Web%20Sites/CentralClassCopy/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/linuxfoundation-hzc33b.png	(from https://www.classcentral.com/institution/linuxfoundation)
20:18:19	26821/26821	---M--	200	added ('OK')	image/png	etag:%22efa9709b29c987977b59c3216b335add%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1b8d5d44dd84.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1b8d5d44dd84.png	(from https://www.classcentral.com/institution/linuxfoundation)
20:18:20	15637/15637	---M--	200	added ('OK')	image/png	etag:%2234a88ea1ed2b6158a923c04d9c9d8beb%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/83d5fcf472e0.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/83d5fcf472e0.png	(from https://www.classcentral.com/institution/linuxfoundation)
20:18:21	27906/27906	---M--	200	added ('OK')	image/png	etag:%22f2ee58fd6df0ad888fe5f82629177686%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/aebdd02462cb.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/aebdd02462cb.png	(from https://www.classcentral.com/institution/linuxfoundation)
20:18:22	38845/38845	---M--	200	added ('OK')	image/png	etag:%229190c2c1ba8cfbd5cc355383ff3b64fd%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/59023c5323d9.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/59023c5323d9.png	(from https://www.classcentral.com/institution/linuxfoundation)
20:18:22	31156/31156	---M--	200	added ('OK')	image/png	etag:%22e1395214171d715477fc93fd94cea21f%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/4e03c8bebc14.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/4e03c8bebc14.png	(from https://www.classcentral.com/institution/linuxfoundation)
20:18:22	39787/39787	---M--	200	added ('OK')	image/png	etag:%22ecf4d19f477b142c9324d802c68da640%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6938c4a2ab25.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6938c4a2ab25.png	(from https://www.classcentral.com/institution/linuxfoundation)
20:18:23	8307/8307	---M--	200	added ('OK')	image/png	etag:%229187a5dd9a760d54e22f317d6be91479%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c9caf95645a8.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c9caf95645a8.png	(from https://www.classcentral.com/institution/linuxfoundation)
20:18:24	31700/31700	---M--	200	added ('OK')	image/png	etag:%22b1852482689a5d026c38a482e6846237%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f3c884b6ab9f.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f3c884b6ab9f.png	(from https://www.classcentral.com/institution/linuxfoundation)
20:18:25	26265/26265	---M--	200	added ('OK')	image/jpeg	etag:%22c82d730ce7d80caa45936f40df00418f%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f4409d2691c8.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f4409d2691c8.jpg	(from https://www.classcentral.com/institution/linuxfoundation)
20:18:25	26234/26234	---M--	200	added ('OK')	image/png	etag:%223e546e6e45f3fc214712d54ffc254129%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/4f5b362df25d.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/4f5b362df25d.png	(from https://www.classcentral.com/institution/linuxfoundation)
20:18:25	38334/38334	---M--	200	added ('OK')	image/png	etag:%2243768d3cd6c631162bc2e34008a67c03%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/dfdd90d70f6c.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/dfdd90d70f6c.png	(from https://www.classcentral.com/institution/linuxfoundation)
20:18:25	21711/21711	---M--	200	added ('OK')	image/png	etag:%2262c1fd6241fab2ab2bedd5c996c335ec%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/de318fb735ce.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/de318fb735ce.png	(from https://www.classcentral.com/institution/linuxfoundation)
20:18:26	11546/11546	---M--	200	added ('OK')	image/png	etag:%222cd45622ae4daa33cb40b5efc03d2c16%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/5541eb6713a9.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/5541eb6713a9.png	(from https://www.classcentral.com/institution/linuxfoundation)
20:18:27	285289/285289	---M--	200	added ('OK')	image/png	etag:%22c7fb0f9c10a839f1cb0fecaa4f86796f%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3c28eaa22c88.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3c28eaa22c88.png	(from https://www.classcentral.com/institution/linuxfoundation)
20:18:29	734596/734596	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2023:18:29%20GMT	https://www.classcentral.com/institution/salesforce?page=2	C:/My%20Web%20Sites/CentralClassCopy/www.classcentral.com/institution/salesforce4658.html	(from https://www.classcentral.com/institution/salesforce)
20:18:29	262301/262301	---M--	200	added ('OK')	image/png	etag:%228533fcb00608a3b2a6874bedefb2592e%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9927c3a111c6.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9927c3a111c6.png	(from https://www.classcentral.com/institution/salesforce)
20:18:29	1047735/1047735	---M--	200	added ('OK')	image/png	etag:%22a8d821d5f9f784442bd5ff25fc26df84%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a650b5c067f7.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a650b5c067f7.png	(from https://www.classcentral.com/institution/salesforce)
20:18:29	778295/778295	---M--	200	added ('OK')	image/png	etag:%22fa8be47450f9bd2cbf3907c90b0aff64%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/fc49db1be945.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/fc49db1be945.png	(from https://www.classcentral.com/institution/salesforce)
20:18:29	278702/278702	---M--	200	added ('OK')	image/png	etag:%228ad397596972685a00f1fc86aeb0ef2e%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/76b689bfbd45.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/76b689bfbd45.png	(from https://www.classcentral.com/institution/salesforce)
20:18:31	211034/211034	---M--	200	added ('OK')	image/png	etag:%22962eadad997230bf357b6ba1d483363c%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d35df3668532.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d35df3668532.png	(from https://www.classcentral.com/institution/salesforce)
20:18:31	119777/119777	---M--	200	added ('OK')	image/png	etag:%224d1405c83d63ec4cc2fe5e63f8b78af7%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/078e88af1de9.	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/078e88af1de9.png	(from https://www.classcentral.com/institution/salesforce)
20:18:31	5775/5775	---M--	200	added ('OK')	image/png	etag:%22172da4372d2b1892b78d481ff7919a68%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6e79ae092f8a.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6e79ae092f8a.png	(from https://www.classcentral.com/institution/salesforce)
20:18:31	366594/366594	---M--	200	added ('OK')	image/png	etag:%224f9425d7a63ab2dfeae486cb2ab2cc6e%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/4d0e5a4b5379.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/4d0e5a4b5379.png	(from https://www.classcentral.com/institution/salesforce)
20:18:32	292520/292520	---M--	200	added ('OK')	image/png	etag:%22a4b1f2684f4c4ab8ed64603696a6733a%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d5f9322c5dae.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d5f9322c5dae.png	(from https://www.classcentral.com/institution/salesforce)
20:18:32	172270/172270	---M--	200	added ('OK')	image/png	etag:%2299d5e1248d097b36118cd8a299a9a248%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c1d39b09d6b0.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c1d39b09d6b0.png	(from https://www.classcentral.com/institution/salesforce)
20:18:32	262301/262301	---M--	200	added ('OK')	image/png	etag:%228533fcb00608a3b2a6874bedefb2592e%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/49161e601e69.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/49161e601e69.png	(from https://www.classcentral.com/institution/salesforce)
20:18:32	237774/237774	---M--	200	added ('OK')	image/png	etag:%2251985221d767ac937c2e61d09ed8e5f8%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/820a498e880d.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/820a498e880d.png	(from https://www.classcentral.com/institution/salesforce)
20:18:32	278702/278702	---M--	200	added ('OK')	image/png	etag:%228ad397596972685a00f1fc86aeb0ef2e%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/95a09c0ddc76.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/95a09c0ddc76.png	(from https://www.classcentral.com/institution/salesforce)
20:18:33	211034/211034	---M--	200	added ('OK')	image/png	etag:%22962eadad997230bf357b6ba1d483363c%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6e097f8b166c.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6e097f8b166c.png	(from https://www.classcentral.com/institution/salesforce)
20:18:38	778295/778295	---M--	200	added ('OK')	image/png	etag:%22fa8be47450f9bd2cbf3907c90b0aff64%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/720dcc3bb66f.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/720dcc3bb66f.png	(from https://www.classcentral.com/institution/salesforce)
20:18:49	5922/5922	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Feb%202023%2021:10:34%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fphotos%2Fgroup-photo-madrid.jpg?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=650&s=f9c2cf86e49e9398c5b0f35b2957fb8e	C:/My%20Web%20Sites/CentralClassCopy/ccweb.imgix.net/https_/www.classcentral.com/images/photos/group-photo-madridd936.jpg	(from https://www.classcentral.com/about)
20:18:49	1433/1433	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Feb%202023%2023:18:50%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fphotos%2Fdhawal-shah.jpg?auto=format&blur=200&cs=strip&fit=&h=300&ixlib=php-3.3.1&px=16&w=300&s=308cc39c12c5cf4950173add7cf2d7e1	C:/My%20Web%20Sites/CentralClassCopy/ccweb.imgix.net/https_/www.classcentral.com/images/photos/dhawal-shah38fe.jpg	(from https://www.classcentral.com/about)
20:18:50	1320/1320	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Feb%202023%2023:18:50%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fphotos%2Fpat_bowden.jpg?auto=format&blur=200&cs=strip&fit=&h=300&ixlib=php-3.3.1&px=16&w=300&s=1cbb1d87ef65124dd9c17d87f5ed8249	C:/My%20Web%20Sites/CentralClassCopy/ccweb.imgix.net/https_/www.classcentral.com/images/photos/pat_bowdenf6a3.jpg	(from https://www.classcentral.com/about)
20:18:50	1190/1190	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Feb%202023%2023:18:50%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fphotos%2Fbob_brady.jpg?auto=format&blur=200&cs=strip&fit=&h=300&ixlib=php-3.3.1&px=16&w=300&s=6ad6c10fe868845169d0ca7dec7989bb	C:/My%20Web%20Sites/CentralClassCopy/ccweb.imgix.net/https_/www.classcentral.com/images/photos/bob_brady1711.jpg	(from https://www.classcentral.com/about)
20:18:50	1398/1398	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Feb%202023%2023:18:51%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fphotos%2Farchisha-bhar.jpg?auto=format&blur=200&cs=strip&fit=&h=300&ixlib=php-3.3.1&px=16&w=300&s=9ee25be267983d83b454fa125176030c	C:/My%20Web%20Sites/CentralClassCopy/ccweb.imgix.net/https_/www.classcentral.com/images/photos/archisha-bhar239d.jpg	(from https://www.classcentral.com/about)
